,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
137,2024-04-13 16:54:09.426042+00:00,G10,-1658567.43968492,17351679.756344978,20147908.28728823,22846510.852234054,37.5,2062.5035755362946
138,2024-04-13 16:54:09.426042+00:00,G21,15765354.874394996,1938131.3934958535,21848114.67402819,21699081.86227369,47.2,-1643.4646685821199
139,2024-04-13 16:54:09.426042+00:00,G27,23090982.49992565,13304521.105696525,-3071139.2410924206,22225447.64617509,44.2,3016.7085191523374
140,2024-04-13 16:54:09.426042+00:00,G28,5165503.534389701,25833358.04843613,-3406233.7624988975,23748734.82318507,31.4,-2470.139982578513
141,2024-04-13 16:54:09.426042+00:00,G32,7772261.123123637,17834535.726186994,18381883.91829562,21303167.159689832,44.1,1505.9195894614472
142,2024-04-13 16:54:10.426042+00:00,G02,14641461.959594727,-4831328.787025042,22093423.014064316,22740441.417411186,38.4,-2500.1214257763886
143,2024-04-13 16:54:10.426042+00:00,G03,23134483.60701674,-12047320.98653914,4499868.559573108,24080056.125590052,42.6,-2497.742365886115
144,2024-04-13 16:54:10.426042+00:00,G08,25039664.43864683,4796160.832651176,8082500.628140468,21202398.16295461,42.0,1107.8237815022735
145,2024-04-13 16:54:10.426042+00:00,G10,-1660703.4381507756,17353013.50254819,20146538.874557473,22846896.98935706,37.8,2064.945457351593
146,2024-04-13 16:54:10.426042+00:00,G21,15765795.297801705,1940750.2586833597,21847652.195288178,21698769.46799856,44.7,-1648.9535740211152
147,2024-04-13 16:54:10.426042+00:00,G27,23090565.086439822,13304583.8387125,-3074259.3531327406,22226017.2555009,38.1,3010.666396149097
148,2024-04-13 16:54:10.426042+00:00,G28,5165275.326180841,25833815.597039167,-3403095.7153321425,23748233.89270166,29.8,-2508.063751751605
149,2024-04-13 16:54:10.426042+00:00,G32,7770136.157746529,17833687.26238938,18383605.57177738,21303460.044008046,45.6,1507.762419348834
150,2024-04-13 16:54:11.426042+00:00,G02,14641918.047990903,-4828677.2945148125,22093733.872924518,22739953.650867626,34.0,-2492.924308860773
151,2024-04-13 16:54:11.426042+00:00,G03,23134115.437697165,-12046810.549552692,4503034.566748276,24079582.74245664,44.5,-2501.097569514459
152,2024-04-13 16:54:11.426042+00:00,G08,25040504.909528315,4796807.020043576,8079594.111434654,21202608.933637284,43.6,1106.6656625196488
153,2024-04-13 16:54:11.426042+00:00,G10,-1662839.2157797236,17354347.286704678,20145169.037233874,22847303.78753788,32.9,2054.9274436903656
154,2024-04-13 16:54:11.426042+00:00,G21,15766235.868200475,1943369.0307196197,21847189.274706315,21698455.293801222,43.4,-1648.7319344233886
155,2024-04-13 16:54:11.426042+00:00,G27,23090147.32807455,13304646.428646127,-3077379.4016809016,22226586.550722793,41.7,3016.7065960321843
156,2024-04-13 16:54:11.426042+00:00,G28,5165047.102322031,25834272.766845565,-3399957.5961811715,23747771.28289641,39.3,-2451.90271363992
157,2024-04-13 16:54:11.426042+00:00,G32,7768010.948366654,17832838.832625747,18385326.84312267,21303742.772299536,45.2,1511.983668086444
158,2024-04-13 16:54:12.426042+00:00,G02,14642374.3025197,-4826025.79603461,22094044.281421293,22739491.67574589,34.0,-2503.2670093079682
159,2024-04-13 16:54:12.426042+00:00,G03,23133746.968543686,-12046299.863937406,4506200.477115487,24079108.486812342,48.0,-2501.278182548904
160,2024-04-13 16:54:12.426042+00:00,G08,25041345.086038537,4797453.010431419,8076687.4263950065,21202823.892372217,43.2,1111.7537576665877
